l_entity_id,r_business_id,_sim_score
19269,53084,1.0
57257,53084,1.0
22608,53089,1.0
92376,53091,1.0
8458,53095,1.0
11246,53095,1.0
20507,53095,1.0
31404,53095,1.0
38732,53095,1.0
75474,53095,1.0
81193,53095,1.0
81266,53095,1.0
86779,53095,1.0
46669,53098,1.0
67914,53103,1.0
34292,53117,1.0
55191,53128,1.0
55191,53129,1.0
85993,53143,1.0
83795,53149,1.0
26130,53160,1.0
1666,53171,1.0
48155,53171,1.0
71643,53171,1.0
20394,53178,1.0
3942,53182,1.0
47346,53199,1.0
27071,53202,1.0
59948,53202,1.0
77997,53202,1.0
10738,53209,1.0
8713,53214,1.0
25096,53223,1.0
34586,53232,1.0
38169,53235,1.0
52669,53235,1.0
50131,53248,1.0
63036,53248,1.0
30053,53253,1.0
30053,53254,1.0
20394,53262,1.0
1649,53268,1.0
36142,53268,1.0
47002,53273,1.0
47530,53277,1.0
14699,53313,1.0
81977,53332,1.0
56609,53335,1.0
22528,53346,1.0
42999,53361,1.0
63989,53361,1.0
20419,53367,1.0
33326,53378,1.0
52068,53378,1.0
33326,53379,1.0
52068,53379,1.0
72976,53385,1.0
72976,53386,1.0
48996,53399,1.0
30474,53409,1.0
33999,53410,1.0
72816,53433,1.0
73679,53458,1.0
22362,53469,1.0
7346,53472,1.0
28817,53497,1.0
46933,53508,1.0
14904,53540,1.0
50631,53540,1.0
52898,53540,1.0
59258,53540,1.0
66583,53540,1.0
71917,53540,1.0
75790,53540,1.0
18629,53552,1.0
49055,53552,1.0
73060,53552,1.0
87919,53552,1.0
23033,53565,1.0
60579,53565,1.0
87579,53568,1.0
89708,53572,1.0
89708,53573,1.0
9028,53575,1.0
71378,53575,1.0
22453,53580,1.0
19046,53581,1.0
15343,53585,1.0
30078,53598,1.0
37167,53598,1.0
52217,53598,1.0
53683,53598,1.0
22225,53609,0.8
43794,53609,0.8
52377,53609,0.8
77550,53609,0.8
36885,53622,1.0
69378,53640,1.0
40527,53644,1.0
19382,53645,1.0
63688,53646,1.0
86446,53647,1.0
86446,53648,1.0
6910,53651,1.0
282,53687,1.0
46177,53687,1.0
55351,53687,1.0
43849,53688,1.0
54794,53694,1.0
30484,53697,1.0
42962,53704,1.0
46077,53704,1.0
63249,53708,1.0
42217,53711,1.0
74254,53711,1.0
75684,53711,1.0
18473,53720,1.0
73343,53720,1.0
93976,53725,1.0
91537,53726,1.0
94227,53726,1.0
91537,53727,1.0
94227,53727,1.0
11397,53730,1.0
74839,53730,1.0
11939,53752,1.0
6321,53753,1.0
80263,53764,1.0
63644,53771,1.0
27071,53772,1.0
59948,53772,1.0
77997,53772,1.0
38029,53778,1.0
38029,53779,1.0
43480,53807,1.0
38026,53828,1.0
38026,53829,1.0
88552,53843,1.0
30163,53844,1.0
46305,53844,1.0
69705,53848,1.0
38091,53864,1.0
38824,53871,1.0
56569,53882,1.0
77594,53882,1.0
62299,53885,1.0
19754,53887,1.0
57962,53888,1.0
44547,53890,1.0
11384,53904,0.8
88157,53907,1.0
3702,53918,1.0
92453,53920,1.0
30078,53928,1.0
37167,53928,1.0
52217,53928,1.0
53683,53928,1.0
47695,53956,1.0
47695,53957,1.0
36726,53970,1.0
86367,53970,1.0
26234,53980,1.0
38996,53980,1.0
65988,53980,1.0
78395,53980,1.0
78968,53980,1.0
19500,53988,1.0
59672,53991,1.0
54303,53992,1.0
33225,54011,1.0
20802,54018,1.0
23000,54018,1.0
53208,54018,1.0
74605,54018,1.0
65039,54019,1.0
65039,54022,1.0
92118,54025,1.0
49940,54038,1.0
5371,54045,1.0
34945,54045,1.0
83557,54045,1.0
14851,54047,1.0
17465,54051,1.0
47565,54057,1.0
14065,54082,1.0
23314,54082,1.0
61731,54082,1.0
39385,54091,1.0
5915,54094,1.0
59933,54096,1.0
3211,54107,1.0
12266,54107,1.0
92453,54110,1.0
12019,54112,1.0
20249,54118,1.0
52303,54120,1.0
37251,54128,1.0
9195,54140,1.0
22714,54151,0.8333333333333334
89923,54152,1.0
17165,54158,1.0
18864,54158,1.0
39744,54158,1.0
48626,54158,1.0
59663,54158,1.0
61902,54158,1.0
62941,54158,1.0
63104,54158,1.0
40158,54182,1.0
43039,54182,1.0
43536,54182,1.0
59012,54194,1.0
62798,54194,1.0
37771,54210,1.0
93004,54210,1.0
401,54217,1.0
13419,54217,1.0
74596,54217,1.0
16353,54220,1.0
83821,54225,1.0
89565,54225,1.0
46867,54230,1.0
94133,54230,1.0
21167,54235,1.0
93245,54235,1.0
80345,54258,1.0
59116,54270,1.0
66731,54270,1.0
66611,54275,1.0
66611,54276,1.0
58184,54281,1.0
6952,54284,1.0
69175,54293,1.0
17076,54327,1.0
88531,54327,1.0
85529,54331,1.0
70534,54357,1.0
93478,54383,1.0
42971,54385,1.0
70471,54385,1.0
74002,54394,0.8
44562,54396,1.0
62592,54396,1.0
67940,54396,1.0
89531,54403,1.0
68255,54411,1.0
64413,54441,1.0
54143,54452,1.0
60907,54465,1.0
31754,54473,1.0
14365,54479,1.0
43105,54491,1.0
5915,54495,1.0
19413,54534,1.0
4141,54550,1.0
36792,54550,1.0
36970,54550,1.0
39247,54550,1.0
72604,54550,1.0
4141,54551,1.0
36792,54551,1.0
36970,54551,1.0
39247,54551,1.0
72604,54551,1.0
76588,54578,1.0
49394,54579,1.0
57410,54588,1.0
64772,54588,1.0
3200,54610,1.0
12198,54610,1.0
32361,54610,1.0
19324,54620,1.0
15793,54635,1.0
11274,54648,1.0
3438,54654,1.0
9333,54654,1.0
23475,54654,1.0
35000,54654,1.0
38979,54654,1.0
43015,54654,1.0
57724,54654,1.0
67457,54654,1.0
69235,54654,1.0
88,54657,1.0
17306,54669,0.8
25726,54669,0.8
44311,54669,0.8
86959,54681,1.0
22097,54706,1.0
66501,54726,1.0
29491,54727,1.0
69057,54734,1.0
90461,54734,1.0
60553,54753,1.0
44772,54761,1.0
45985,54761,1.0
55678,54761,1.0
2101,54775,1.0
9485,54775,1.0
26840,54775,1.0
29179,54775,1.0
55828,54775,1.0
56251,54775,1.0
73938,54775,1.0
26964,54779,1.0
52070,54779,1.0
26964,54780,1.0
52070,54780,1.0
35321,54796,1.0
12232,54805,1.0
8839,54810,1.0
10016,54822,1.0
61050,54822,1.0
33529,54837,1.0
16481,54842,1.0
49116,54845,1.0
49116,54848,1.0
74713,54860,1.0
44799,54865,1.0
53529,54886,1.0
69009,54898,1.0
62169,54899,1.0
2330,54910,1.0
12162,54910,1.0
30919,54917,1.0
17683,54920,1.0
44501,54943,1.0
82624,54969,1.0
32776,54970,1.0
39480,54976,1.0
2180,54987,1.0
608,54989,1.0
49958,54994,1.0
49958,54995,1.0
69432,54999,1.0
79974,54999,1.0
51307,55005,1.0
25192,55016,1.0
41413,55027,1.0
75685,55039,1.0
20040,55045,1.0
56374,55065,1.0
68702,55065,1.0
31968,55068,1.0
80031,55068,1.0
80005,55074,1.0
87167,55076,1.0
57239,55083,1.0
1090,55086,1.0
20632,55086,1.0
57239,55088,1.0
12081,55093,1.0
12081,55094,1.0
16332,55128,1.0
16332,55139,1.0
34454,55143,1.0
35551,55148,1.0
36641,55148,1.0
85899,55150,0.8
64858,55154,1.0
74965,55165,1.0
53737,55166,1.0
68120,55170,1.0
55930,55175,1.0
66500,55178,1.0
71540,55194,1.0
21068,55201,1.0
55847,55201,1.0
94170,55208,1.0
37044,55211,1.0
52557,55211,1.0
80765,55249,1.0
76431,55255,1.0
24385,55261,0.8
53999,55261,1.0
88086,55277,1.0
64338,55285,1.0
37276,55291,1.0
33658,55298,1.0
88482,55303,1.0
17229,55304,1.0
18729,55308,1.0
8950,55314,1.0
39730,55318,1.0
1891,55321,1.0
71982,55321,1.0
35331,55322,1.0
56542,55322,1.0
42173,55345,1.0
88482,55346,1.0
35777,55356,1.0
13816,55362,1.0
47196,55362,1.0
75097,55362,1.0
19457,55375,1.0
26357,55375,1.0
25015,55379,1.0
24732,55385,1.0
38900,55388,1.0
77910,55388,1.0
29328,55389,1.0
41568,55389,1.0
31842,55392,1.0
40881,55396,1.0
61803,55396,1.0
17575,55406,1.0
17575,55407,1.0
83944,55413,1.0
14570,55421,1.0
37959,55421,1.0
62395,55421,1.0
14570,55422,1.0
37959,55422,1.0
62395,55422,1.0
26518,55439,1.0
58709,55439,1.0
40640,55442,1.0
79888,55460,1.0
79888,55461,1.0
54682,55462,1.0
31320,55471,1.0
12457,55483,1.0
62852,55485,1.0
45732,55487,1.0
64709,55487,1.0
82580,55487,1.0
15318,55497,1.0
32752,55507,1.0
81987,55507,1.0
57701,55554,1.0
4158,55557,1.0
50253,55557,1.0
60438,55565,1.0
83989,55565,1.0
19495,55571,1.0
28231,55587,1.0
57011,55587,1.0
89505,55592,1.0
87438,55611,1.0
39159,55634,1.0
2581,55645,1.0
7300,55645,1.0
7757,55645,1.0
11602,55645,1.0
59690,55645,1.0
84544,55645,1.0
38812,55646,1.0
88961,55660,1.0
91437,55677,1.0
17146,55678,0.8
62771,55682,1.0
77026,55683,1.0
33128,55710,1.0
34091,55726,1.0
67192,55740,1.0
40839,55752,1.0
7952,55766,1.0
21174,55766,1.0
29975,55766,1.0
42071,55766,1.0
62917,55766,1.0
65821,55766,1.0
77978,55766,1.0
87149,55766,1.0
89338,55766,1.0
59753,55790,1.0
76619,55790,1.0
93638,55790,1.0
579,55799,1.0
71259,55813,1.0
17991,55820,1.0
68287,55845,1.0
68287,55846,1.0
51230,55882,1.0
7175,55886,1.0
58815,55886,1.0
67735,55886,1.0
85911,55886,1.0
43000,55890,1.0
655,55892,1.0
6964,55893,1.0
23164,55893,1.0
34467,55893,1.0
55259,55893,1.0
60440,55893,1.0
48145,55921,1.0
48145,55922,1.0
18527,55931,1.0
57470,55931,1.0
46933,55932,1.0
80800,55935,1.0
90311,55935,1.0
31725,55939,1.0
41019,55960,1.0
92198,55969,1.0
59285,55973,1.0
68301,55991,1.0
81145,56004,1.0
74146,56006,1.0
24080,56007,1.0
92754,56007,1.0
56410,56029,1.0
13965,56031,1.0
60258,56037,1.0
15889,56038,1.0
33454,56038,1.0
45977,56038,1.0
59911,56038,1.0
81989,56038,1.0
70424,56045,0.8
39995,56049,1.0
5098,56065,1.0
5098,56066,1.0
29170,56072,1.0
488,56075,1.0
20476,56079,1.0
92106,56096,1.0
27206,56108,1.0
85385,56108,1.0
3594,56117,1.0
18142,56120,1.0
61592,56122,1.0
5000,56143,1.0
34289,56143,1.0
68305,56143,1.0
78193,56143,1.0
8069,56146,1.0
10016,56155,1.0
61050,56155,1.0
45819,56161,1.0
91326,56166,1.0
94054,56188,1.0
47350,56191,1.0
26113,56197,1.0
73747,56197,1.0
56923,56198,1.0
18192,56200,1.0
57765,56230,1.0
29408,56241,1.0
4957,56242,1.0
6997,56249,1.0
74688,56250,1.0
37030,56268,1.0
66848,56268,1.0
77282,56268,1.0
87569,56273,1.0
2685,56296,1.0
4695,56296,1.0
10880,56296,1.0
18686,56296,1.0
45972,56296,1.0
46759,56296,1.0
69265,56296,1.0
71652,56296,1.0
72753,56296,1.0
81666,56296,1.0
6445,56314,1.0
9119,56314,1.0
19042,56314,1.0
32445,56314,1.0
35620,56314,1.0
41934,56314,1.0
63581,56314,1.0
66627,56314,1.0
85640,56314,1.0
92451,56314,1.0
11117,56318,1.0
18846,56318,1.0
37081,56318,1.0
47314,56318,1.0
50775,56318,1.0
67598,56318,1.0
82214,56318,1.0
84010,56318,1.0
14125,56322,1.0
89703,56322,1.0
64596,56341,1.0
3248,56347,1.0
49486,56347,1.0
46850,56359,1.0
43142,56367,1.0
13112,56372,1.0
6445,56380,1.0
9119,56380,1.0
19042,56380,1.0
32445,56380,1.0
35620,56380,1.0
41934,56380,1.0
63581,56380,1.0
66627,56380,1.0
85640,56380,1.0
92451,56380,1.0
83572,56397,1.0
75251,56400,1.0
4200,56414,1.0
12962,56414,1.0
15875,56414,1.0
17698,56414,1.0
26198,56414,1.0
34605,56414,1.0
34921,56414,1.0
40443,56414,1.0
43420,56414,1.0
43952,56414,1.0
55125,56414,1.0
57493,56414,1.0
59934,56414,1.0
60959,56414,1.0
67848,56414,1.0
69698,56414,1.0
70707,56414,1.0
79701,56414,1.0
73696,56432,1.0
21714,56440,1.0
92395,56474,1.0
70357,56479,1.0
52237,56483,1.0
83568,56483,1.0
11973,56494,1.0
11973,56495,1.0
6445,56501,0.8333333333333334
9119,56501,0.8333333333333334
19042,56501,0.8333333333333334
32445,56501,0.8333333333333334
35620,56501,0.8333333333333334
41934,56501,0.8333333333333334
63581,56501,0.8333333333333334
66627,56501,0.8333333333333334
85640,56501,0.8333333333333334
92451,56501,0.8333333333333334
2470,56502,1.0
20965,56502,1.0
24330,56505,1.0
40071,56511,1.0
24330,56512,1.0
84166,56517,1.0
11651,56524,1.0
74808,56547,1.0
65509,56549,1.0
14125,56557,1.0
89703,56557,1.0
17327,56567,1.0
17327,56568,1.0
85963,56580,1.0
5182,56587,1.0
38353,56597,1.0
69966,56603,1.0
75881,56604,1.0
25489,56612,1.0
40275,56612,1.0
25489,56613,1.0
40275,56613,1.0
38185,56623,1.0
70208,56623,1.0
72178,56623,1.0
82135,56624,1.0
75673,56630,1.0
91368,56631,1.0
93952,56632,1.0
13535,56658,1.0
27001,56658,1.0
41886,56658,1.0
61455,56658,1.0
74647,56658,1.0
82289,56658,1.0
93165,56658,1.0
19950,56689,1.0
91866,56689,1.0
67269,56717,1.0
15229,56724,1.0
27755,56730,0.8
11370,56737,1.0
2564,56739,1.0
69621,56739,1.0
45338,56740,1.0
87804,56741,1.0
2122,56742,1.0
45433,56744,0.8
2564,56747,1.0
69621,56747,1.0
2207,56752,1.0
59413,56757,1.0
40629,56758,1.0
63716,56763,1.0
33375,56779,1.0
62601,56782,1.0
11228,56783,1.0
86696,56792,1.0
86696,56793,1.0
33426,56795,1.0
2161,56802,1.0
7678,56808,1.0
19347,56808,1.0
21176,56808,1.0
22043,56808,1.0
22302,56808,1.0
51163,56808,1.0
84726,56808,1.0
84846,56808,1.0
85095,56808,1.0
15685,56834,1.0
62512,56834,1.0
52152,56841,1.0
49383,56851,1.0
93244,56866,1.0
7764,56871,1.0
15033,56877,1.0
21329,56877,1.0
56865,56877,1.0
32439,56882,1.0
7648,56894,1.0
11117,56896,1.0
18846,56896,1.0
37081,56896,1.0
47314,56896,1.0
50775,56896,1.0
67598,56896,1.0
82214,56896,1.0
84010,56896,1.0
81412,56899,1.0
81412,56900,1.0
43793,56906,1.0
1090,56910,1.0
20632,56910,1.0
1090,56911,1.0
20632,56911,1.0
22827,56920,1.0
22827,56921,1.0
90660,56924,1.0
2512,56943,1.0
2902,56943,1.0
21941,56943,1.0
23044,56943,1.0
27574,56943,1.0
32063,56943,1.0
41408,56943,1.0
52304,56943,1.0
73337,56943,1.0
75765,56943,1.0
86136,56943,1.0
87321,56943,1.0
89982,56943,1.0
90933,56943,1.0
93791,56943,1.0
30721,56953,1.0
33160,56953,1.0
66567,56953,1.0
86299,56953,1.0
22695,56954,1.0
32134,56959,1.0
40562,56989,1.0
51300,56990,1.0
3656,56991,1.0
11013,56991,1.0
11961,56991,1.0
27338,56991,1.0
32464,56991,1.0
33696,56991,1.0
45695,56991,1.0
47309,56991,1.0
60787,56991,1.0
66227,56991,1.0
80991,56993,1.0
8361,56999,1.0
30608,57004,1.0
37400,57012,1.0
4200,57014,1.0
12962,57014,1.0
15875,57014,1.0
17698,57014,1.0
26198,57014,1.0
34605,57014,1.0
34921,57014,1.0
40443,57014,1.0
43420,57014,1.0
43952,57014,1.0
55125,57014,1.0
57493,57014,1.0
59934,57014,1.0
60959,57014,1.0
67848,57014,1.0
69698,57014,1.0
70707,57014,1.0
79701,57014,1.0
74042,57024,1.0
36054,57033,1.0
70124,57033,1.0
2037,57035,1.0
49128,57036,1.0
73411,57038,1.0
6445,57057,1.0
9119,57057,1.0
19042,57057,1.0
32445,57057,1.0
35620,57057,1.0
41934,57057,1.0
63581,57057,1.0
66627,57057,1.0
85640,57057,1.0
92451,57057,1.0
79092,57061,1.0
58778,57064,1.0
56324,57069,1.0
13715,57082,1.0
90907,57082,1.0
577,57097,1.0
2321,57097,1.0
15180,57097,1.0
17738,57097,1.0
25188,57097,1.0
33780,57097,1.0
48937,57097,1.0
60774,57097,1.0
64015,57097,1.0
86121,57097,1.0
86657,57097,1.0
87391,57097,1.0
56303,57116,1.0
77338,57116,1.0
6757,57126,1.0
53503,57126,1.0
8549,57129,1.0
24857,57129,1.0
23660,57135,1.0
27097,57135,1.0
32846,57135,1.0
49494,57135,1.0
90137,57135,1.0
25391,57151,1.0
17421,57154,1.0
26637,57154,1.0
37704,57154,1.0
31339,57156,1.0
48132,57160,1.0
34470,57177,1.0
31827,57181,1.0
88,57186,1.0
39619,57198,1.0
67257,57223,1.0
82560,57223,1.0
88557,57224,1.0
20951,57226,1.0
37109,57240,1.0
9449,57300,1.0
29408,57329,0.8
70086,57341,1.0
34738,57358,1.0
60732,57358,1.0
41544,57364,1.0
49089,57364,1.0
62281,57382,1.0
54810,57405,1.0
50889,57410,1.0
4466,57415,1.0
20104,57415,1.0
80360,57415,1.0
72715,57430,1.0
91451,57435,1.0
22749,57437,1.0
74965,57447,1.0
86585,57460,1.0
62341,57471,1.0
87005,57471,1.0
31968,57481,1.0
80031,57481,1.0
39232,57483,1.0
15425,57489,1.0
72715,57501,1.0
81503,57506,1.0
54682,57519,1.0
27920,57534,1.0
18995,57540,0.8333333333333334
47395,57544,1.0
72837,57544,1.0
87931,57544,1.0
47395,57545,1.0
72837,57545,1.0
87931,57545,1.0
51509,57546,1.0
2410,57558,1.0
44304,57558,1.0
59509,57580,1.0
6188,57585,1.0
69607,57605,1.0
81998,57611,1.0
92628,57642,1.0
46666,57654,1.0
76614,57654,1.0
82505,57654,1.0
83758,57654,1.0
50457,57663,1.0
88929,57673,1.0
25,57681,1.0
47122,57682,1.0
4108,57685,1.0
8383,57685,1.0
57408,57685,1.0
89899,57685,1.0
91085,57685,1.0
92260,57685,1.0
94032,57699,1.0
4299,57700,1.0
54529,57701,1.0
10723,57714,1.0
40872,57722,1.0
41417,57722,1.0
59168,57722,1.0
85907,57722,0.8
70546,57749,1.0
77586,57749,1.0
58862,57775,1.0
61718,57775,1.0
65924,57775,1.0
58862,57776,1.0
61718,57776,1.0
65924,57776,1.0
9697,57779,1.0
14716,57779,1.0
78958,57779,1.0
50598,57786,1.0
82063,57790,1.0
52441,57792,1.0
57221,57794,1.0
3200,57798,1.0
12198,57798,1.0
32361,57798,1.0
16202,57803,1.0
85321,57806,1.0
13113,57808,1.0
26576,57813,1.0
1698,57817,1.0
31324,57819,1.0
3438,57823,1.0
9333,57823,1.0
23475,57823,1.0
35000,57823,1.0
38979,57823,1.0
43015,57823,1.0
57724,57823,1.0
67457,57823,1.0
69235,57823,1.0
65910,57826,1.0
65910,57827,1.0
25963,57829,1.0
4326,57832,1.0
13816,57835,1.0
47196,57835,1.0
75097,57835,1.0
3084,57854,1.0
46666,57859,1.0
76614,57859,1.0
82505,57859,1.0
83758,57859,1.0
8760,57861,1.0
92661,57861,1.0
7175,57872,1.0
58815,57872,1.0
67735,57872,1.0
85911,57872,1.0
43329,57882,1.0
2278,57899,1.0
62191,57899,1.0
18705,57902,1.0
39995,57905,1.0
65271,57906,1.0
92895,57906,1.0
3507,57907,1.0
3759,57921,1.0
25030,57921,1.0
31816,57925,1.0
48769,57936,1.0
62276,57936,1.0
73435,57936,1.0
73806,57936,1.0
65258,57938,1.0
92628,57974,1.0
55160,57982,1.0
59932,57982,1.0
41549,58002,1.0
48334,58002,1.0
51713,58002,1.0
56146,58002,1.0
73303,58027,1.0
40074,58033,1.0
40074,58034,1.0
32301,58044,1.0
40010,58044,1.0
85320,58044,1.0
14712,58052,1.0
53819,58057,1.0
65457,58057,1.0
13832,58058,1.0
8126,58060,1.0
8126,58062,1.0
4303,58067,1.0
17621,58067,1.0
90952,58073,1.0
53529,58075,1.0
60722,58094,1.0
60722,58095,1.0
30346,58096,1.0
50012,58101,1.0
75668,58102,1.0
54810,58105,1.0
32213,58107,1.0
77078,58108,1.0
9053,58111,1.0
37632,58111,1.0
65986,58111,1.0
49383,58113,1.0
21111,58131,1.0
60485,58131,1.0
94252,58131,1.0
55339,58134,1.0
16449,58153,1.0
63760,58153,1.0
84042,58165,1.0
84042,58166,1.0
50526,58178,1.0
43487,58199,1.0
71893,58199,1.0
78263,58199,1.0
3594,58200,1.0
20064,58205,1.0
57911,58205,1.0
90621,58205,1.0
23752,58208,1.0
56423,58213,1.0
72263,58213,1.0
33836,58228,1.0
21111,58239,1.0
60485,58239,1.0
94252,58239,1.0
23111,58240,1.0
23111,58241,1.0
9796,58242,1.0
47218,58242,1.0
80826,58242,1.0
836,58255,1.0
10496,58255,1.0
13902,58255,1.0
21757,58255,1.0
26142,58255,1.0
34985,58255,1.0
51455,58255,1.0
64388,58255,1.0
68038,58255,1.0
74563,58255,1.0
86584,58255,1.0
6901,58261,1.0
16624,58261,1.0
90776,58261,1.0
514,58271,1.0
9944,58271,1.0
19654,58271,1.0
55464,58271,1.0
62690,58271,1.0
77099,58271,1.0
87354,58271,1.0
88029,58271,1.0
39995,58277,1.0
13832,58293,1.0
74993,58302,1.0
9625,58310,1.0
11187,58310,1.0
19134,58310,1.0
33723,58310,1.0
46172,58310,1.0
72404,58310,1.0
90692,58310,1.0
13195,58342,1.0
29713,58350,1.0
86174,58361,1.0
82135,58379,1.0
24549,58424,1.0
11796,58425,1.0
58370,58425,1.0
16447,58427,1.0
44772,58436,1.0
45985,58436,1.0
55678,58436,1.0
88675,58437,1.0
11619,58469,1.0
93349,58469,1.0
26576,58483,1.0
87497,58485,1.0
25046,58519,1.0
53003,58519,1.0
25046,58520,1.0
53003,58520,1.0
26000,58524,1.0
26000,58525,1.0
37080,58526,1.0
73371,58526,1.0
12717,58532,1.0
56552,58533,1.0
14125,58535,1.0
89703,58535,1.0
14422,58541,1.0
14422,58542,1.0
28227,58566,1.0
38533,58566,1.0
38914,58566,1.0
28227,58567,1.0
38533,58567,1.0
38914,58567,1.0
61451,58568,1.0
4298,58572,1.0
91803,58572,1.0
26338,58574,1.0
17362,58583,1.0
80703,58584,1.0
58952,58588,1.0
54810,58603,1.0
62418,58604,1.0
8199,58605,1.0
21925,58605,1.0
54464,58605,1.0
69074,58605,1.0
90578,58605,1.0
55710,58608,1.0
74292,58609,1.0
27746,58624,0.8
15248,58626,1.0
19009,58626,1.0
68229,58632,1.0
77238,58636,1.0
608,58639,1.0
26704,58641,1.0
46258,58643,1.0
6757,58653,1.0
53503,58653,1.0
57332,58665,1.0
16597,58673,1.0
93186,58688,1.0
11194,58696,1.0
16250,58696,1.0
34321,58696,1.0
64365,58696,1.0
27178,58700,1.0
47101,58703,1.0
47101,58704,1.0
35640,58706,1.0
51498,58706,1.0
29175,58712,1.0
57611,58712,1.0
79121,58712,1.0
47100,58715,1.0
60686,58715,1.0
67763,58715,1.0
5166,58722,1.0
26175,58722,1.0
45623,58722,1.0
49449,58722,1.0
56277,58722,1.0
86614,58722,1.0
9144,58725,1.0
30426,58725,1.0
34105,58725,1.0
62022,58725,1.0
70138,58746,1.0
28817,58748,1.0
53724,58758,1.0
65370,58758,1.0
16867,58764,1.0
70178,58764,1.0
32393,58774,1.0
79669,58774,1.0
25495,58793,1.0
27164,58793,1.0
39777,58793,1.0
81004,58814,1.0
11520,58820,1.0
57835,58824,1.0
24503,58826,1.0
68833,58826,1.0
81315,58835,1.0
85753,58835,1.0
55027,58848,1.0
93516,58860,1.0
44855,58862,1.0
75757,58862,1.0
7169,58872,1.0
43793,58887,1.0
14943,58899,1.0
38271,58899,1.0
43463,58899,1.0
90015,58905,1.0
36516,58911,1.0
42010,58919,1.0
60754,58919,1.0
69609,58919,1.0
56569,58924,1.0
77594,58924,1.0
56704,58925,1.0
90388,58928,1.0
67348,58936,1.0
89940,58936,1.0
45732,58937,1.0
64709,58937,1.0
82580,58937,1.0
39390,58955,1.0
54698,58955,1.0
65078,58955,1.0
53493,58958,1.0
22429,58960,1.0
85510,58960,1.0
22429,58961,1.0
85510,58961,1.0
2522,58971,1.0
7331,58971,1.0
12474,58971,1.0
17618,58971,1.0
24220,58971,1.0
28235,58971,1.0
73802,58971,1.0
88130,58971,1.0
29491,58996,1.0
67094,59001,1.0
67094,59013,1.0
73781,59027,1.0
89678,59036,1.0
94417,59040,1.0
80208,59046,1.0
12370,59049,1.0
3427,59078,1.0
13132,59078,1.0
69617,59078,1.0
71007,59078,1.0
74198,59078,1.0
21599,59091,1.0
79092,59114,1.0
54948,59119,1.0
59391,59119,1.0
79712,59119,1.0
52175,59127,1.0
65828,59127,1.0
67310,59127,1.0
22012,59128,1.0
81921,59142,1.0
17884,59152,1.0
41908,59152,1.0
88480,59158,1.0
62040,59170,1.0
27832,59175,1.0
14655,59177,1.0
60361,59181,1.0
36331,59188,1.0
62287,59190,1.0
65257,59194,1.0
73265,59197,1.0
1419,59219,1.0
7570,59219,1.0
45353,59219,1.0
68338,59219,1.0
68528,59219,1.0
80980,59219,1.0
92966,59219,1.0
14727,59239,1.0
14044,59243,1.0
27225,59244,1.0
87230,59246,1.0
53938,59247,1.0
38900,59252,1.0
77910,59252,1.0
66351,59265,1.0
78926,59265,1.0
71484,59268,1.0
56303,59269,1.0
77338,59269,1.0
21131,59275,1.0
79830,59278,1.0
17573,59282,1.0
39303,59282,1.0
64672,59282,1.0
74825,59282,1.0
82019,59282,1.0
83594,59282,1.0
41978,59290,1.0
83861,59301,1.0
94403,59308,1.0
19223,59330,1.0
73220,59330,1.0
74407,59330,1.0
71542,59337,1.0
87450,59337,1.0
5371,59343,1.0
34945,59343,1.0
83557,59343,1.0
35411,59354,1.0
41732,59354,1.0
19282,59363,1.0
30484,59364,1.0
16505,59365,1.0
67255,59365,1.0
84413,59365,1.0
36417,59386,1.0
36417,59387,1.0
909,59391,1.0
50288,59391,1.0
4661,59400,1.0
47101,59401,1.0
80005,59404,1.0
29221,59408,1.0
30098,59408,1.0
31812,59408,1.0
65946,59408,1.0
72009,59408,1.0
76987,59408,1.0
89038,59408,1.0
92273,59408,1.0
92655,59408,1.0
55397,59411,1.0
4344,59412,1.0
42766,59412,1.0
44259,59412,1.0
54229,59412,1.0
66835,59412,1.0
74507,59412,1.0
85080,59416,1.0
6070,59434,0.8
11451,59434,0.8
28431,59434,0.8
32933,59434,0.8
35031,59434,0.8
36809,59434,0.8
40940,59434,0.8
42083,59434,0.8
52446,59434,0.8
79765,59434,0.8
82166,59434,0.8
85420,59434,0.8
86914,59434,0.8
22755,59451,1.0
6445,59464,1.0
9119,59464,1.0
19042,59464,1.0
32445,59464,1.0
35620,59464,1.0
41934,59464,1.0
63581,59464,1.0
66627,59464,1.0
85640,59464,1.0
92451,59464,1.0
60204,59467,1.0
724,59478,1.0
12964,59478,1.0
47149,59484,1.0
2581,59492,1.0
7300,59492,1.0
7757,59492,1.0
11602,59492,1.0
59690,59492,1.0
84544,59492,1.0
62412,59524,1.0
84305,59524,1.0
87497,59544,1.0
66718,59548,1.0
48782,59559,1.0
72301,59574,1.0
36698,59579,1.0
7682,59582,1.0
54454,59600,1.0
63205,59602,1.0
77406,59603,1.0
93078,59618,1.0
17765,59632,1.0
43930,59632,1.0
85129,59665,1.0
89878,59667,0.8
32236,59669,1.0
45399,59677,1.0
2855,59680,1.0
2855,59681,1.0
50769,59682,1.0
16832,59684,1.0
90227,59684,1.0
37389,59688,1.0
78622,59688,1.0
12508,59719,1.0
37118,59726,1.0
73417,59728,1.0
25971,59774,1.0
25170,59782,1.0
39295,59782,1.0
75465,59797,1.0
65509,59799,1.0
46089,59802,1.0
1753,59805,1.0
2264,59805,1.0
4243,59805,1.0
6929,59805,1.0
7205,59805,1.0
